tot_cnt,no,isu_cd,eng_cor_nm,std_ind_cd,ind_nm,lst_stk_vl,cpt,par_pr,iso_cd,Exchange
1799,1101,209640,YJLINK,032902,Manufacture of Special-Purpose Machinery,"14,221,573","7,150,786,500",500,KRW,KOSDAQ
1799,1090,432430,YLAB,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","16,508,320","8,254,160,000",500,KRW,KOSDAQ
1799,1097,007530,YM,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"22,254,231","11,127,115,500",500,KRW,KOSDAQ
1799,1099,273640,YM Tech,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","10,966,000","5,483,000,000",500,KRW,KOSDAQ
1799,1098,155650,YMC,032602,Manufacture of Electronic Components,"19,474,358","9,987,179,000",500,KRW,KOSDAQ
1799,1100,251370,YMT,032001,Manufacture of Basic Chemicals,"16,314,464","8,157,232,000",500,KRW,KOSDAQ
1799,1187,024800,YOOSUNG T&amp;S,084902,Transit and Ground Passenger Transportation,"37,051,812","18,525,906,000",500,KRW,KOSDAQ
1799,1211,372170,"YSFC Co.,Ltd",032902,Manufacture of Special-Purpose Machinery,"7,979,048","797,904,800",100,KRW,KOSDAQ
1799,128,040300,YTN,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","47,676,980","47,676,980,000","1,000",KRW,KOSDAQ
1799,1199,388720,YUIL,032902,Manufacture of Special-Purpose Machinery,"11,483,026","5,741,513,000",500,KRW,KOSDAQ
1799,1206,240600,YUJIN TECHNOLOGY,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"6,928,151","3,464,075,500",500,KRW,KOSDAQ
1799,1180,048430,YURA TECH.,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","11,520,000","5,760,000,000",500,KRW,KOSDAQ
1799,129,051390,"YW CO.,LTD",074608,Wholesale of Non-Specialized Goods,"11,355,368","5,677,684,000",500,KRW,KOSDAQ
1799,1042,143540,YWDSP,032902,Manufacture of Special-Purpose Machinery,"44,599,895","22,299,947,500",500,KRW,KOSDAQ
1799,885,030960,Yangjisa,031801,Printing and Service Activities Related to Printing,"15,980,000","7,990,000,000",500,KRW,KOSDAQ
1799,1045,250930,YeSUN Tech,032202,Manufacture of Plastic Products,"33,000,440","3,300,044,000",100,KRW,KOSDAQ
1799,1044,036000,YeaRimDang,105801,"Publishing of Books, Magazines and Other Publications","23,034,277","11,617,138,500",500,KRW,KOSDAQ
1799,1188,054930,Yooshin,137201,"Architectural, Engineering and Related Technical Services","3,000,000","15,000,000,000","5,000",KRW,KOSDAQ
1799,1041,060850,YoungLimWon,105802,Software Development and Supply,"8,131,000","4,065,500,000",500,KRW,KOSDAQ
1799,1191,444920,Yuanta SPAC 11,116601,Activities Auxiliary to Financial Service Activities,"5,240,000","524,000,000",100,KRW,KOSDAQ
1799,1192,446150,Yuanta SPAC 12,116601,Activities Auxiliary to Financial Service Activities,"4,770,000","477,000,000",100,KRW,KOSDAQ
1799,1193,449020,Yuanta SPAC 13,116601,Activities Auxiliary to Financial Service Activities,"9,730,000","973,000,000",100,KRW,KOSDAQ
1799,1194,450940,Yuanta SPAC 14,116601,Activities Auxiliary to Financial Service Activities,"4,540,000","454,000,000",100,KRW,KOSDAQ
1799,1195,473050,Yuanta SPAC 15,116601,Activities Auxiliary to Financial Service Activities,"7,010,000","701,000,000",100,KRW,KOSDAQ
1799,1196,474490,Yuanta SPAC 16,116601,Activities Auxiliary to Financial Service Activities,"5,510,000","551,000,000",100,KRW,KOSDAQ
1799,1197,493790,Yuanta SPAC 17,116601,Activities Auxiliary to Financial Service Activities,"5,310,000","531,000,000",100,KRW,KOSDAQ
1799,1202,056080,Yujin Robot,032902,Manufacture of Special-Purpose Machinery,"37,512,152","18,756,076,000",500,KRW,KOSDAQ
1799,1213,072770,Yulho,106201,"Computer programming, System Integration and Management Services","74,112,533","37,056,266,500",500,KRW,KOSDAQ
1799,1315,381620,ZENIX ROBOTICS,032902,Manufacture of Special-Purpose Machinery,"13,117,920","1,311,792,000",100,KRW,KOSDAQ
1799,1319,079370,ZEUS,032902,Manufacture of Special-Purpose Machinery,"31,016,990","15,530,995,000",500,KRW,KOSDAQ
1799,1308,045510,ZWNS,074605,Wholesale of Machinery Equipment and Supplies,"32,209,292","16,104,646,000",500,KRW,KOSDAQ
1799,1300,234920,Zaigle,032805,Manufacture of Domestic Appliances,"13,530,910","6,765,455,000",500,KRW,KOSDAQ
1799,1297,389020,Zaram Technology,032601,Manufacture of Semiconductor,"6,197,730","3,212,865,000",500,KRW,KOSDAQ
1799,1358,303030,"Zinitix Co.,Ltd.",032601,Manufacture of Semiconductor,"37,073,689","3,707,368,900",100,KRW,KOSDAQ
1799,1481,294570,coocon,106309,Other Information Service Activities,"10,254,685","5,127,342,500",500,KRW,KOSDAQ
1799,294,021040,dhSteel,032401,Manufacture of Basic Iron and Steel,"21,704,774","56,383,165,000","2,500",KRW,KOSDAQ
1799,259,464580,dotmill,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","18,359,486","9,179,743,000",500,KRW,KOSDAQ
1799,1259,092130,e-Credible,106309,Other Information Service Activities,"12,043,600","6,146,800,000",500,KRW,KOSDAQ
1799,1260,134060,e-future,105801,"Publishing of Books, Magazines and Other Publications","4,769,250","2,384,625,000",500,KRW,KOSDAQ
1799,1238,080010,eSANG,074601,Wholesale on a Fee or Contract Basis,"9,835,071","5,000,000,000",500,KRW,KOSDAQ
1799,1256,099750,ezCaretech,105802,Software Development and Supply,"6,834,776","3,417,388,000",500,KRW,KOSDAQ
1799,1775,064240,homecast,074607,Other Specialized Wholesale,"35,038,012","17,769,047,500",500,KRW,KOSDAQ
1799,1761,187660,hyundaiadm,137001,Research and Experimental Development On Natural Sciences and Engineering,"50,332,841","5,033,284,100",100,KRW,KOSDAQ
1799,810,099190,i-SENS,032701,Manufacture of Medical Appliances and Instruments,"27,586,926","13,857,636,500",500,KRW,KOSDAQ
1799,812,289010,i-Scream Edu,105801,"Publishing of Books, Magazines and Other Publications","13,945,256","6,972,628,000",500,KRW,KOSDAQ
1799,811,461300,i-Scream Media,105802,Software Development and Supply,"13,242,933","6,621,466,500",500,KRW,KOSDAQ
1799,813,214430,i3system,032602,Manufacture of Electronic Components,"7,106,760","3,580,660,000",500,KRW,KOSDAQ
1799,820,038880,iA,032602,Manufacture of Electronic Components,"375,721,175","37,572,117,500",100,KRW,KOSDAQ
1799,833,052460,iCRAFT,106201,"Computer programming, System Integration and Management Services","14,607,936","7,303,968,000",500,KRW,KOSDAQ
1799,130,052220,iMBC,106003,Video and audio distribution activities,"23,000,000","11,500,000,000",500,KRW,KOSDAQ
1799,1285,048530,iNtRON Bio,032101,Manufacture of medicinal chemicals,"34,150,762","17,075,381,000",500,KRW,KOSDAQ
1799,825,090150,iWIN,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"41,875,293","20,937,646,500",500,KRW,KOSDAQ
1799,826,123010,iWIN PLUS,032602,Manufacture of Electronic Components,"32,658,542","16,329,271,000",500,KRW,KOSDAQ
1799,1291,068330,"ilShinbiobase Co., Ltd.",032901,Manufacture of General Purpose Machinery,"44,216,140","4,421,614,000",100,KRW,KOSDAQ
1799,1307,040420,jls,168505,General Private Educational Institute,"15,677,552","8,478,776,000",500,KRW,KOSDAQ
1799,1436,036030,kt alpha,074601,Wholesale on a Fee or Contract Basis,"49,019,283","49,019,283,000","1,000",KRW,KOSDAQ
1799,76,043610,kt genie music,106003,Video and audio distribution activities,"58,115,438","29,057,719,000",500,KRW,KOSDAQ
1799,75,418470,kt millie seojae,105801,"Publishing of Books, Magazines and Other Publications","8,563,789","4,281,894,500",500,KRW,KOSDAQ
1799,74,089600,kt nasmedia,137103,Advertising,"11,568,163","5,964,439,000",500,KRW,KOSDAQ
1799,481,049950,meerecompany,032902,Manufacture of Special-Purpose Machinery,"8,817,884","4,408,942,000",500,KRW,KOSDAQ
1799,436,072870,megastudy,105801,"Publishing of Books, Magazines and Other Publications","11,920,959","5,960,479,500",500,KRW,KOSDAQ
1799,437,215200,megastudyEdu,168505,General Private Educational Institute,"10,770,887","1,186,188,000",100,KRW,KOSDAQ
1799,1039,259630,mplus,032902,Manufacture of Special-Purpose Machinery,"12,157,656","6,141,201,000",500,KRW,KOSDAQ
1799,1012,069410,nTels,105802,Software Development and Supply,"10,244,824","5,122,412,000",500,KRW,KOSDAQ
1799,1662,376180,picogram,033309,Other Manufacturing n.e.c.,"18,561,038","1,866,103,800",100,KRW,KOSDAQ
1799,1485,365270,the curacle,137001,Research and Experimental Development On Natural Sciences and Engineering,"14,009,155","7,004,577,500",500,KRW,KOSDAQ
116,63,052960,3CTY,074502,Sale of Motor Vehicle Parts and Accessories,"4,887,078","2,443,539,000",500,KRW,KONEX
116,53,234070,A ONE ALFORM,147603,Renting of Industrial Machinery and Equipment,"6,960,703","3,480,351,500",500,KRW,KONEX
116,78,102950,AHA,032602,Manufacture of Electronic Components,"13,121,903","6,923,823,000",500,KRW,KONEX
116,69,447690,AIOBIO,032701,Manufacture of Medical Appliances and Instruments,"2,630,256","1,315,128,000",500,KRW,KONEX
116,46,495900,AMCG,032701,Manufacture of Medical Appliances and Instruments,"4,915,384","2,457,692,000",500,KRW,KONEX
116,25,207490,APEX INTEC,032804,Manufacture of Electric Lamps and Bulbs,"3,600,000","1,800,000,000",500,KRW,KONEX
116,109,149300,APURES,137001,Research and Experimental Development On Natural Sciences and Engineering,"45,486,252","22,743,126,000",500,KRW,KONEX
116,105,251280,AngioLab,137001,Research and Experimental Development On Natural Sciences and Engineering,"3,491,870","1,745,935,000",500,KRW,KONEX
116,5,390110,Anymedi,032701,Manufacture of Medical Appliances and Instruments,"9,087,297","4,543,648,500",500,KRW,KONEX
116,43,354390,BASKHANBIO,032102,Manufacture of Medicaments,"7,018,247","17,545,617,500","2,500",KRW,KONEX
116,22,199290,BIOPROTECH,032701,Manufacture of Medical Appliances and Instruments,"16,325,192","8,162,596,000",500,KRW,KONEX
116,88,191600,BLUETOP,032602,Manufacture of Electronic Components,"2,858,928","1,429,464,000",500,KRW,KONEX
116,115,496320,BSC,032902,Manufacture of Special-Purpose Machinery,"1,000,000","100,000,000",100,KRW,KONEX
116,73,266470,BioInfra Life Science,137001,Research and Experimental Development On Natural Sciences and Engineering,"27,866,019","13,933,009,500",500,KRW,KONEX
116,11,289170,Bioten,031008,Manufacture of Other Food Products,"3,576,689","1,788,344,500",500,KRW,KONEX
116,112,402420,CALTH,032701,Manufacture of Medical Appliances and Instruments,"2,348,763","1,174,381,500",500,KRW,KONEX
116,44,368030,CDP,032902,Manufacture of Special-Purpose Machinery,"1,749,307","8,746,535,000","5,000",KRW,KONEX
116,102,103660,CIAAT,032004,Manufacture of Other Chemical Products,"6,017,471","3,008,735,500",500,KRW,KONEX
116,37,245450,CNSLINK,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"1,579,960","789,980,000",500,KRW,KONEX
116,110,215570,CRONEX,137001,Research and Experimental Development On Natural Sciences and Engineering,"5,078,057","2,539,028,500",500,KRW,KONEX
116,45,456190,CURACHEM,032103,Manufacture of Medical Supplies and Related Other Medicaments,"1,754,286","877,143,000",500,KRW,KONEX
116,20,189350,Coset,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"4,800,000","2,400,000,000",500,KRW,KONEX
116,94,178600,DAEDONG KOREA GINSENG,031008,Manufacture of Other Food Products,"4,449,600","2,224,800,000",500,KRW,KONEX
116,82,227420,DOBU,031302,Weaving of Textiles and Manufacture of Textile Products,"38,044,510","19,022,255,000",500,KRW,KONEX
116,15,114920,Daejoo Ent,032401,Manufacture of Basic Iron and Steel,"3,469,500","1,734,750,000",500,KRW,KONEX
116,21,199150,Data Streams,105802,Software Development and Supply,"4,268,613","2,134,306,500",500,KRW,KONEX
116,9,341310,E&amp;H,031309,"Manufacture of Other Made-Up Textile Articles, Except Apparel","17,293,400","1,729,340,000",100,KRW,KONEX
116,26,208850,EB TECH,032809,Manufacture of Other Electrical Equipment,"2,820,250","2,820,250,000","1,000",KRW,KONEX
116,66,278990,EMB,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","4,836,831","2,418,415,500",500,KRW,KONEX
116,32,232530,EMT,032802,Manufacture of primary battery and secondary battery,"25,614,304","12,807,152,000",500,KRW,KONEX
116,31,224810,EOMJIHOUSE,064204,Building Completion and Finishing,"4,200,000","2,100,000,000",500,KRW,KONEX
116,89,276240,Elivision,032605,Manufacture of Electronic Video and Audio Equipment,"11,413,138","5,706,569,000",500,KRW,KONEX
116,108,140610,Ensol Biosciences,137001,Research and Experimental Development On Natural Sciences and Engineering,"13,337,529","6,668,764,500",500,KRW,KONEX
116,71,446440,Epi Biotech,137001,Research and Experimental Development On Natural Sciences and Engineering,"2,306,879","1,153,439,500",500,KRW,KONEX
116,90,327610,Femtobiomed,032701,Manufacture of Medical Appliances and Instruments,"8,536,086","4,268,043,000",500,KRW,KONEX
116,68,341170,Future Medicine,137001,Research and Experimental Development On Natural Sciences and Engineering,"10,533,205","5,266,602,500",500,KRW,KONEX
116,104,299480,G&amp;E Healthcare,031309,"Manufacture of Other Made-Up Textile Articles, Except Apparel","11,100,743","1,110,074,300",100,KRW,KONEX
116,74,076340,GA INNODUS,064201,Site Preparation and Special Trade Construction for Civil Engineering and Buildings,"4,871,460","2,435,730,000",500,KRW,KONEX
116,96,296520,GAIA CORPORATION,074604,Wholesale of Household Goods,"4,667,008","2,333,504,000",500,KRW,KONEX
116,14,066830,GENOTECH,032004,Manufacture of Other Chemical Products,"5,667,180","2,833,590,000",500,KRW,KONEX
116,4,456700,GILGYO E&amp;C,137201,"Architectural, Engineering and Related Technical Services","900,000","450,000,000",500,KRW,KONEX
116,101,343090,HLB SCIENCE,032103,Manufacture of Medical Supplies and Related Other Medicaments,"17,841,811","8,920,905,500",500,KRW,KONEX
116,3,379390,IHSUNGCNI,137201,"Architectural, Engineering and Related Technical Services","2,841,460","1,420,730,000",500,KRW,KONEX
116,52,149010,IKSemicon,032601,Manufacture of Semiconductor,"3,120,000","1,560,000,000",500,KRW,KONEX
116,103,456570,IMGT,032103,Manufacture of Medical Supplies and Related Other Medicaments,"5,165,484","2,582,742,000",500,KRW,KONEX
116,56,279060,INNOVEX,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","9,807,866","980,786,600",100,KRW,KONEX
116,81,216400,INVITES BIOCORE,137001,Research and Experimental Development On Natural Sciences and Engineering,"7,711,315","3,855,657,500",500,KRW,KONEX
116,48,243870,ITCENCORE,106201,"Computer programming, System Integration and Management Services","2,892,631","1,446,315,500",500,KRW,KONEX
116,77,311960,InterRoid,105802,Software Development and Supply,"3,062,664","1,531,332,000",500,KRW,KONEX
116,34,233990,JILGYUNGYI,032004,Manufacture of Other Chemical Products,"14,764,898","1,476,489,800",100,KRW,KONEX
116,87,250030,JINCOSTECH,032004,Manufacture of Other Chemical Products,"2,589,337","1,294,668,500",500,KRW,KONEX
116,1,254160,JM-MULTI,031601,Sawmilling and Planing of Wood,"5,160,000","2,580,000,000",500,KRW,KONEX
116,116,112190,KC INDUSTRY,032303,"Manufacture of Cement, Lime and Plaster and Its Products","7,125,253","3,562,626,500",500,KRW,KONEX
116,64,086220,KDHB,031008,Manufacture of Other Food Products,"10,573,865","5,286,932,500",500,KRW,KONEX
116,18,176590,KONASOL,032509,Manufacture of Other Fabricated Metal Products; Metal Working Service Activities,"5,823,333","2,911,666,500",500,KRW,KONEX
116,2,331660,KOREA MIRACLE PEOPLE COMPANY,032004,Manufacture of Other Chemical Products,"1,100,000","550,000,000",500,KRW,KONEX
116,6,169670,Kostek Systems,032902,Manufacture of Special-Purpose Machinery,"2,868,401","1,763,050,000",500,KRW,KONEX
116,57,311060,LAT,032902,Manufacture of Special-Purpose Machinery,"7,827,134","3,913,567,000",500,KRW,KONEX
116,65,162120,LUKEN Technologies,032809,Manufacture of Other Electrical Equipment,"11,156,602","5,578,301,000",500,KRW,KONEX
116,113,223220,Logis Mon,085209,Other Services Allied to Transport Agency,"50,820,722","5,082,072,200",100,KRW,KONEX
116,50,092590,Luxpia,032601,Manufacture of Semiconductor,"7,291,098","3,645,549,000",500,KRW,KONEX
116,23,200580,MEDYSSEY,032701,Manufacture of Medical Appliances and Instruments,"3,726,079","1,863,039,500",500,KRW,KONEX
116,42,351020,MIJU,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","2,075,000","250,000,000",100,KRW,KONEX
116,33,233250,Median Diagnostics,032103,Manufacture of Medical Supplies and Related Other Medicaments,"1,746,534","1,083,767,000",500,KRW,KONEX
116,95,236340,Medizen Humancare,137001,Research and Experimental Development On Natural Sciences and Engineering,"3,014,647","1,507,323,500",500,KRW,KONEX
116,70,448780,MicroNX,032701,Manufacture of Medical Appliances and Instruments,"2,677,680","1,338,840,000",500,KRW,KONEX
116,27,208890,MiraeN Edupartner,168507,Educational Support Activities,"4,005,520","4,005,520,000","1,000",KRW,KONEX
116,49,179720,MoneyMove,116409,Other Financial Intermediation,"2,387,579","1,193,789,500",500,KRW,KONEX
116,41,322970,Moogene Medi,137001,Research and Experimental Development On Natural Sciences and Engineering,"10,051,978","5,025,989,000",500,KRW,KONEX
116,36,244880,NANOOM,032701,Manufacture of Medical Appliances and Instruments,"5,020,000","2,510,000,000",500,KRW,KONEX
116,58,288490,NARASOFT,105802,Software Development and Supply,"17,471,577","1,747,157,700",100,KRW,KONEX
116,75,093510,NGVI,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"6,020,000","3,010,000,000",500,KRW,KONEX
116,72,229500,NMP,137001,Research and Experimental Development On Natural Sciences and Engineering,"12,125,443","6,062,721,500",500,KRW,KONEX
116,38,257990,NOWCOS,032004,Manufacture of Other Chemical Products,"5,891,392","2,945,696,000",500,KRW,KONEX
116,30,224760,NSC,064102,Heavy Construction,"3,939,700","1,969,850,000",500,KRW,KONEX
116,93,238170,NSM,032002,Manufacture of Plastics and Synethetic Rubber in Primary forms,"20,774,684","10,387,342,000",500,KRW,KONEX
116,55,317860,Nordmason,032004,Manufacture of Other Chemical Products,"4,513,215","2,256,607,500",500,KRW,KONEX
116,99,122830,ONE4U,105802,Software Development and Supply,"32,751,985","3,275,198,500",100,KRW,KONEX
116,61,332190,OceansBio,032701,Manufacture of Medical Appliances and Instruments,"1,477,839","147,783,900",100,KRW,KONEX
116,92,212310,Organ Eco Tech,032701,Manufacture of Medical Appliances and Instruments,"11,555,874","5,777,937,000",500,KRW,KONEX
116,24,202960,PANDORA TV,105802,Software Development and Supply,"11,915,582","5,957,791,000",500,KRW,KONEX
116,100,217950,PHARMARESEARCH BIO,032102,Manufacture of Medicaments,"4,183,240","2,091,620,000",500,KRW,KONEX
116,84,266350,PangSky,105802,Software Development and Supply,"12,149,570","6,074,785,000",500,KRW,KONEX
